Date,Open,High,Low,Close,Volume
2022-04-29,12710.42,12861.82,12315.74,12334.64,2880777710.0
2022-04-28,12712.86,12948.52,12487.86,12871.53,2979814333.0
2022-04-27,12500.88,12703.79,12430.9,12488.93,2775500768.0
2022-04-26,12918.04,12918.04,12490.74,12490.74,3190109841.0
2022-04-25,12749.18,13011.45,12722.59,13004.85,2857727816.0
2022-04-22,13168.8,13212.61,12828.02,12839.29,2694766890.0
2022-04-21,13623.7,13710.7,13140.83,13174.65,3035364722.0
2022-04-20,13665.38,13678.55,13426.13,13453.07,2748783709.0
2022-04-19,13312.44,13643.97,13281.22,13619.66,2746797748.0
2022-04-18,13319.39,13414.27,13222.04,13332.36,2755630906.0
2022-04-14,13647.43,13662.93,13345.22,13351.08,2987366471.0
2022-04-13,13373.12,13679.43,13353.66,13643.59,3209496298.0
2022-04-12,13584.69,13685.95,13317.74,13371.57,3171986698.0
2022-04-11,13547.29,13585.08,13401.39,13411.96,3325004888.0
2022-04-08,13830.47,13866.06,13693.69,13711.0,2726850525.0
2022-04-07,13861.49,13978.25,13689.23,13897.3,2858991032.0
2022-04-06,14002.58,14032.84,13788.9,13888.82,3250944334.0
2022-04-05,14490.26,14500.29,14169.12,14204.17,2945643872.0
2022-04-04,14304.35,14534.38,14286.45,14532.55,2993956978.0
2022-04-01,14269.53,14306.95,14131.8,14261.5,3348689916.0
2022-03-31,14444.78,14456.74,14217.73,14220.52,3561907485.0
2022-03-30,14558.59,14609.25,14383.45,14442.27,3241918998.0
2022-03-29,14500.39,14646.9,14419.4,14619.64,4005436810.0
2022-03-28,14177.21,14356.0,14101.34,14354.9,3261119970.0
2022-03-25,14194.72,14218.76,14010.79,14169.3,3627439405.0
2022-03-24,14001.32,14193.55,13897.2,14191.84,3323658813.0
2022-03-23,13990.35,14152.14,13921.65,13922.6,2957287665.0
2022-03-22,13866.43,14141.07,13857.29,14108.82,3011726561.0
2022-03-21,13860.39,13945.8,13682.55,13838.46,3033293600.0
2022-03-18,13564.63,13899.28,13528.06,13893.84,4996440258.0
2022-03-17,13360.72,13620.8,13317.14,13614.78,3241042784.0
2022-03-16,13119.36,13440.12,12992.2,13436.55,4296402436.0
2022-03-15,12685.23,12973.88,12616.59,12948.62,3398264142.0
2022-03-14,12795.13,12918.01,12555.35,12581.22,3313664845.0
2022-03-11,13229.77,13239.35,12830.37,12843.81,3173023202.0
2022-03-10,13098.35,13163.5,12946.28,13129.96,3163974907.0
2022-03-09,13113.7,13301.16,13039.79,13255.55,3256860810.0
2022-03-08,12800.04,13159.44,12670.08,12795.55,4198665032.0
2022-03-07,13328.36,13353.28,12828.02,12830.96,3749833555.0
2022-03-04,13455.23,13486.71,13224.98,13313.44,3324155124.0
2022-03-03,13837.59,13837.59,13472.64,13537.94,3194034411.0
2022-03-02,13597.53,13796.55,13493.91,13752.02,3313952614.0
2022-03-01,13716.7,13777.04,13441.32,13532.46,3621419827.0
2022-02-28,13570.83,13810.64,13549.9,13751.4,3221825400.0
2022-02-25,13485.26,13696.86,13358.29,13694.62,2852884879.0
2022-02-24,12587.88,13486.11,12587.88,13473.58,3921434392.0
2022-02-23,13511.75,13533.78,13032.17,13037.49,2822202549.0
2022-02-22,13424.36,13618.71,13249.65,13381.52,3041723629.0
2022-02-18,13735.4,13762.4,13465.56,13548.07,2882568564.0
2022-02-17,14004.19,14020.82,13704.7,13716.72,2749618426.0
2022-02-16,14038.92,14163.73,13931.99,14124.09,2822638618.0
2022-02-15,13997.18,14142.49,13976.29,14139.76,2868547943.0
2022-02-14,13768.97,13921.71,13664.76,13790.92,2719672423.0
2022-02-11,14213.63,14246.7,13733.16,13791.15,3210491079.0
2022-02-10,14228.68,14509.56,14118.2,14185.64,3160494912.0
2022-02-09,14368.16,14490.72,14330.87,14490.37,3018194070.0
2022-02-08,13984.43,14226.48,13934.78,14194.46,2742599802.0
2022-02-07,14118.79,14236.31,13974.1,14015.67,2725013876.0
2022-02-04,13958.48,14222.76,13850.39,14098.01,2748918583.0
2022-02-03,14045.84,14207.89,13851.75,13878.82,2867551655.0
2022-02-02,14494.47,14504.82,14264.65,14417.55,3085521953.0
2022-02-01,14277.43,14358.69,14070.77,14346.0,2995786267.0
2022-01-31,13812.2,14242.9,13767.71,14239.88,3268652504.0
2022-01-28,13436.71,13771.91,13236.55,13770.57,3092819850.0
2022-01-27,13710.99,13765.91,13322.66,13352.78,3373437394.0
2022-01-26,13871.77,14002.65,13392.19,13542.12,3664304374.0
2022-01-25,13610.87,13781.63,13414.14,13539.29,3265336637.0
2022-01-24,13481.5,13876.61,13094.65,13855.13,4391796595.0
2022-01-21,14046.23,14171.72,13764.24,13768.92,3701238939.0
2022-01-20,14462.85,14642.03,14140.79,14154.02,3156949593.0
2022-01-19,14582.22,14658.89,14331.66,14340.25,2826320698.0
2022-01-18,14681.83,14740.54,14482.95,14506.9,3228893392.0
2022-01-14,14708.02,14897.68,14689.43,14893.75,2617633041.0
2022-01-13,15245.04,15259.71,14782.24,14806.81,2710839462.0
2022-01-12,15263.1,15319.04,15117.29,15188.39,2781752709.0
2022-01-11,14919.26,15158.71,14837.64,15153.45,2815782016.0
2022-01-10,14751.78,14953.86,14530.23,14942.83,3473879503.0
2022-01-07,15095.72,15171.02,14877.63,14935.9,2572373277.0
2022-01-06,15024.15,15198.45,14914.87,15080.87,2879087999.0
2022-01-05,15547.16,15586.3,15095.18,15100.17,3044334793.0
2022-01-04,15852.14,15852.14,15512.41,15622.72,3413659981.0
2022-01-03,15732.5,15832.8,15644.09,15832.8,2825224841.0
2021-12-31,15722.91,15777.43,15643.94,15644.97,2146394341.0
2021-12-30,15758.98,15868.09,15729.16,15741.56,2379084921.0
2021-12-29,15794.92,15821.81,15679.85,15766.22,2326179282.0
2021-12-28,15895.2,15901.47,15757.07,15781.72,2339032827.0
2021-12-27,15696.83,15871.4,15696.83,15871.26,2477838553.0
2021-12-23,15544.79,15697.98,15528.91,15653.37,2435007992.0
2021-12-22,15319.16,15525.97,15303.06,15521.89,2751559956.0
2021-12-21,15140.43,15349.07,15015.03,15341.09,2904572952.0
2021-12-20,14933.0,15007.3,14860.04,14980.94,2884617295.0
2021-12-17,15036.77,15288.78,14960.37,15169.68,5076495071.0
2021-12-16,15629.08,15633.19,15119.49,15180.43,3029830118.0
2021-12-15,15230.71,15575.76,15055.23,15565.58,3383389458.0
2021-12-14,15215.96,15317.55,15097.35,15237.64,3206882597.0
2021-12-13,15621.27,15637.06,15408.25,15413.28,2929754612.0
2021-12-10,15629.59,15677.6,15477.85,15630.6,2700032570.0
2021-12-09,15720.54,15796.05,15511.12,15517.37,2673102708.0
2021-12-08,15690.65,15792.64,15618.88,15786.99,3072590474.0
2021-12-07,15510.91,15720.09,15507.66,15686.92,3117567404.0
2021-12-06,15117.63,15281.99,14931.61,15225.15,3179700514.0
2021-12-03,15428.71,15470.36,14931.05,15085.47,3715025630.0
2021-12-02,15181.82,15444.54,15150.12,15381.32,3410785522.0
2021-12-01,15752.27,15816.82,15243.93,15254.05,4153119598.0
2021-11-30,15716.5,15828.2,15451.39,15537.69,4258841614.0
2021-11-29,15719.42,15833.11,15644.61,15782.83,2884614763.0
2021-11-26,15664.38,15731.54,15456.09,15491.66,2258249274.0
2021-11-24,15677.88,15848.56,15591.36,15845.23,2415644666.0
2021-11-23,15809.5,15895.86,15601.46,15775.14,3298279947.0
2021-11-22,16120.93,16212.23,15851.04,15854.76,3464406871.0
2021-11-19,16042.16,16121.12,16017.23,16057.44,3056478268.0
2021-11-18,15973.39,16010.88,15848.83,15993.71,3275127367.0
2021-11-17,15973.62,15998.57,15909.39,15921.57,2949904911.0
2021-11-16,15840.32,15989.61,15825.0,15973.86,3385083821.0
2021-11-15,15894.82,15918.45,15778.31,15853.85,3208107045.0
2021-11-12,15752.62,15874.57,15705.38,15860.96,3547275433.0
2021-11-11,15752.08,15768.03,15695.77,15704.28,2726110289.0
2021-11-10,15753.84,15867.24,15543.68,15622.71,3197055297.0
2021-11-09,16024.13,16035.21,15836.68,15886.54,3579896222.0
2021-11-08,15995.72,16038.23,15961.8,15982.36,4094811659.0
2021-11-05,16003.56,16053.39,15900.78,15971.59,3841047132.0
2021-11-04,15849.74,15966.09,15827.66,15940.31,3542354095.0
2021-11-03,15658.52,15821.57,15616.44,15811.58,3590939433.0
2021-11-02,15583.98,15656.61,15569.27,15649.6,3395775860.0
2021-11-01,15541.26,15598.95,15470.82,15595.92,3561714802.0
2021-10-29,15323.29,15504.12,15323.29,15498.39,3669036516.0
2021-10-28,15304.74,15452.3,15290.3,15448.12,3593318661.0
2021-10-27,15276.0,15364.54,15235.84,15235.84,4101435524.0
2021-10-26,15317.5,15384.0,15198.23,15235.71,5205386441.0
2021-10-25,15142.92,15259.63,15070.75,15226.71,4220646326.0
2021-10-22,15158.07,15193.02,15021.02,15090.2,3814010186.0
2021-10-21,15104.8,15222.25,15094.14,15215.7,2924636121.0
2021-10-20,15160.0,15178.39,15071.15,15121.68,2660946449.0
2021-10-19,15073.13,15137.86,15049.73,15129.09,2796611594.0
2021-10-18,14839.74,15026.68,14833.28,15021.81,2729010238.0
2021-10-15,14891.24,14904.98,14847.96,14897.34,3109141468.0
2021-10-14,14717.5,14827.55,14699.52,14823.43,2713855675.0
2021-10-13,14537.17,14589.28,14471.88,14571.63,2564598105.0
2021-10-12,14539.09,14552.71,14441.6,14465.92,2521292555.0
2021-10-11,14540.08,14665.99,14482.62,14486.2,2310298407.0
2021-10-08,14694.72,14699.91,14569.68,14579.54,2418201536.0
2021-10-07,14631.8,14755.72,14615.14,14654.02,2727822484.0
2021-10-06,14289.45,14509.55,14259.07,14501.91,3012489372.0
2021-10-05,14312.86,14508.65,14299.78,14433.83,2791414762.0
2021-10-04,14493.13,14499.73,14181.69,14255.48,3052244265.0
2021-10-01,14494.93,14606.82,14324.01,14566.7,3179649650.0
2021-09-30,14582.6,14632.36,14444.3,14448.58,3165502868.0
2021-09-29,14614.88,14676.62,14493.67,14512.44,3652983343.0
2021-09-28,14787.21,14817.74,14539.88,14546.68,3400001814.0
2021-09-27,14954.18,15003.16,14864.96,14969.97,3150444821.0
2021-09-24,14961.62,15067.56,14946.57,15047.7,2770230217.0
2021-09-23,14960.0,15085.44,14932.52,15052.24,2579786849.0
2021-09-22,14800.59,14950.12,14767.02,14896.85,2908739271.0
2021-09-21,14803.36,14847.03,14696.47,14746.4,2730547310.0
2021-09-20,14758.14,14841.82,14530.07,14713.9,3261017015.0
2021-09-17,15163.36,15166.56,14998.73,15043.97,4519162717.0
2021-09-16,15120.09,15205.5,15047.14,15181.92,2364408463.0
2021-09-15,15071.34,15174.38,14984.68,15161.53,2952665363.0
2021-09-14,15168.45,15181.19,15008.3,15037.76,3157548381.0
2021-09-13,15211.43,15215.44,15030.85,15105.58,3240052447.0
2021-09-10,15332.92,15349.47,15111.31,15115.49,3207906844.0
2021-09-09,15296.06,15352.38,15245.18,15248.25,2551808900.0
2021-09-08,15360.35,15360.35,15206.61,15286.64,2387637438.0
2021-09-07,15375.98,15403.44,15343.28,15374.33,2471899288.0
2021-09-03,15313.41,15375.57,15283.67,15363.52,2270541765.0
2021-09-02,15358.47,15380.07,15285.35,15331.18,2794975030.0
2021-09-01,15308.98,15379.5,15302.11,15309.38,2661841538.0
2021-08-31,15262.88,15278.96,15202.67,15259.24,2921472682.0
2021-08-30,15165.95,15288.08,15165.12,15265.89,2516076650.0
2021-08-27,14969.77,15144.48,14966.52,15129.5,2828258184.0
2021-08-26,15025.17,15059.63,14939.56,14945.81,2593774235.0
2021-08-25,15039.03,15059.43,15011.58,15041.86,2558683959.0
2021-08-24,14978.14,15034.89,14965.54,15019.8,2788390466.0
2021-08-23,14776.98,14963.46,14776.98,14942.65,2723948884.0
2021-08-20,14571.53,14722.16,14571.53,14714.66,2687397332.0
2021-08-19,14423.16,14610.76,14423.16,14541.79,2924014144.0
2021-08-18,14636.25,14697.25,14516.3,14525.91,2543775682.0
2021-08-17,14670.56,14716.95,14550.88,14656.18,2776702360.0
2021-08-16,14771.53,14794.68,14610.02,14793.76,2883249318.0
2021-08-13,14825.07,14850.61,14797.22,14822.9,2749382039.0
2021-08-12,14751.36,14824.3,14698.94,14816.26,2772133427.0
2021-08-11,14834.38,14842.5,14692.41,14765.13,2858281970.0
2021-08-10,14887.75,14894.61,14754.48,14788.09,2927181387.0
2021-08-09,14855.75,14883.81,14802.69,14860.18,3068509151.0
2021-08-06,14864.22,14890.18,14788.59,14835.76,3149407144.0
2021-08-05,14794.09,14896.48,14776.03,14895.12,2911627169.0
2021-08-04,14747.21,14812.38,14734.12,14780.53,3211141318.0
2021-08-03,14714.0,14762.6,14584.09,14761.29,3135964105.0
2021-08-02,14758.61,14770.41,14665.67,14681.07,2795795401.0
2021-07-30,14615.85,14728.79,14615.85,14672.68,2779317721.0
2021-07-29,14771.17,14833.74,14761.38,14778.26,2955447434.0
2021-07-28,14715.66,14798.88,14645.64,14762.58,3098609591.0
2021-07-27,14807.95,14811.08,14503.76,14660.58,3174689711.0
2021-07-26,14821.03,14863.65,14790.49,14840.71,3285844658.0
2021-07-23,14753.06,14846.06,14698.77,14836.99,2945163252.0
2021-07-22,14652.72,14694.19,14617.87,14684.6,2530795546.0
2021-07-21,14508.75,14633.14,14498.66,14631.95,3085354859.0
2021-07-20,14330.46,14555.75,14271.23,14498.88,3605514675.0
2021-07-19,14235.98,14313.6,14178.66,14274.98,3242272302.0
2021-07-16,14597.51,14623.02,14413.32,14427.24,3028254237.0
2021-07-15,14635.78,14650.38,14451.8,14543.13,3339301189.0
2021-07-14,14780.9,14790.55,14632.95,14644.95,3379869447.0
2021-07-13,14715.13,14803.68,14660.19,14677.65,3305581362.0
2021-07-12,14743.86,14761.08,14672.63,14733.24,2939557983.0
2021-07-09,14578.43,14710.2,14552.26,14701.92,2947229266.0
2021-07-08,14409.2,14610.06,14371.59,14559.79,3492621365.0
2021-07-07,14753.41,14755.33,14580.8,14665.06,3412916259.0
2021-07-06,14661.55,14687.0,14529.8,14663.64,3350290093.0
2021-07-02,14582.98,14649.11,14555.34,14639.33,2925282210.0
2021-07-01,14493.69,14533.55,14439.4,14522.38,3321877050.0
2021-06-30,14509.85,14526.81,14478.06,14503.95,3872890283.0
2021-06-29,14509.19,14535.97,14471.38,14528.33,3618049236.0
2021-06-28,14417.81,14505.19,14417.2,14500.51,3052036137.0
2021-06-25,14400.81,14409.08,14337.65,14360.39,5678936511.0
2021-06-24,14357.27,14414.46,14333.7,14369.71,3082511693.0
2021-06-23,14263.38,14317.66,14246.3,14271.73,3193899582.0
2021-06-22,14138.29,14269.77,14121.0,14253.27,3025625271.0
2021-06-21,14047.42,14150.78,13960.04,14141.48,3268820896.0
2021-06-18,14096.93,14129.21,14009.04,14030.38,4594485938.0
2021-06-17,13999.13,14196.21,13998.93,14161.35,3256147672.0
2021-06-16,14085.55,14129.69,13903.73,14039.68,3247014215.0
2021-06-15,14166.64,14171.02,14052.16,14072.86,3247116138.0
2021-06-14,14083.47,14175.45,14056.67,14174.14,3199117636.0
2021-06-11,14030.85,14069.43,14006.59,14069.42,3030623007.0
2021-06-10,13933.88,14031.19,13904.4,14020.33,3659821267.0
2021-06-09,13980.23,14003.5,13906.45,13911.75,3962579584.0
2021-06-08,13946.32,13981.72,13831.98,13924.91,3980214195.0
2021-06-07,13802.82,13889.11,13784.89,13881.72,3706384533.0
2021-06-04,13697.25,13826.82,13692.01,13814.49,3518482619.0
2021-06-03,13655.75,13684.13,13548.93,13614.51,4564587590.0
2021-06-02,13743.24,13775.89,13689.74,13756.33,4169954461.0
2021-06-01,13829.05,13836.17,13678.77,13736.48,3426973088.0
2021-05-28,13792.05,13820.87,13747.61,13748.74,3731313751.0
2021-05-27,13742.58,13776.52,13701.63,13736.28,4156450513.0
2021-05-26,13693.94,13750.16,13679.59,13738.0,3438865738.0
2021-05-25,13721.54,13751.14,13631.8,13657.17,3420633290.0
2021-05-24,13557.21,13708.85,13551.01,13661.17,2809988437.0
2021-05-21,13616.19,13616.58,13463.27,13470.99,2928942144.0
2021-05-20,13356.63,13563.52,13355.71,13535.74,3189559592.0
2021-05-19,13078.19,13304.61,13072.23,13299.74,3452741655.0
2021-05-18,13416.9,13485.34,13299.93,13303.64,3561588515.0
2021-05-17,13368.8,13399.17,13265.4,13379.05,3192149761.0
2021-05-14,13255.65,13460.88,13242.97,13429.98,3186765928.0
2021-05-13,13150.94,13247.87,13007.24,13124.99,3587746531.0
2021-05-12,13215.49,13288.61,13002.54,13031.68,3542869904.0
2021-05-11,13115.86,13423.31,13107.67,13389.43,3700328603.0
2021-05-10,13687.59,13687.93,13401.75,13401.86,3860245731.0
2021-05-07,13723.09,13828.62,13690.75,13752.24,3649834623.0
2021-05-06,13557.83,13635.73,13439.39,13632.84,4084070335.0
2021-05-05,13731.13,13753.05,13553.93,13582.42,3853147015.0
2021-05-04,13774.51,13795.57,13485.59,13633.5,5007707097.0
2021-05-03,14031.77,14042.12,13881.51,13895.12,4103000448.0
2021-04-30,13970.729,14084.758,13941.628,13962.68,4147512913.0
2021-04-29,14204.515,14211.572,13952.797,14082.55,4144305345.0
2021-04-28,14082.781,14133.66,14034.7,14051.03,3767372980.0
2021-04-27,14170.914,14171.242,14064.277,14090.22,3859530791.0
2021-04-26,14052.383,14154.031,14019.5,14138.78,3779359613.0
2021-04-23,13861.366,14062.736,13856.828,14016.81,3694614169.0
2021-04-22,13952.566,14015.873,13771.039,13818.41,3612145495.0
2021-04-21,13745.773,13951.352,13706.859,13950.22,3204735778.0
2021-04-20,13894.457,13927.672,13698.668,13786.27,3386122952.0
2021-04-19,13984.582,14041.785,13842.574,13914.77,3353612007.0
2021-04-16,14059.114,14062.495,13977.049,14052.34,3335039179.0
2021-04-15,13983.227,14049.13,13970.416,14038.76,3530531400.0
2021-04-14,14004.074,14033.633,13839.043,13857.84,3251533467.0
2021-04-13,13902.449,14011.508,13902.449,13996.1,3452154449.0
2021-04-12,13854.438,13877.0,13783.945,13850.0,3472428501.0
2021-04-09,13787.016,13905.414,13748.348,13900.19,3148118876.0
2021-04-08,13796.893,13830.141,13758.709,13829.31,3333772017.0
2021-04-07,13675.296,13733.03,13653.585,13688.84,3334618581.0
2021-04-06,13681.672,13776.711,13674.281,13698.38,3258848409.0
2021-04-05,13594.898,13720.578,13582.758,13705.59,3696295583.0
2021-04-01,13414.325,13487.075,13404.178,13480.11,3632937522.0
2021-03-31,13122.574,13325.539,13118.383,13246.87,4118512023.0
2021-03-30,13008.805,13075.75,12922.574,13045.39,3635254668.0
2021-03-29,13103.973,13143.41,12968.16,13059.65,3927987698.0
2021-03-26,12996.026,13149.552,12878.723,13138.72,4224808116.0
2021-03-25,12844.582,13021.864,12786.807,12977.68,4443185709.0
2021-03-24,13289.242,13292.918,12961.352,12961.89,4613822410.0
2021-03-23,13381.434,13405.145,13202.43,13227.7,4524570918.0
2021-03-22,13278.781,13455.645,13278.781,13377.54,4240286105.0
2021-03-19,13119.901,13252.372,13039.453,13215.24,6031258676.0
2021-03-18,13349.203,13384.456,13101.925,13116.17,4554344954.0
2021-03-17,13336.914,13595.0,13272.688,13525.2,4421599579.0
2021-03-16,13523.172,13620.711,13397.086,13471.57,4515949527.0
2021-03-15,13323.473,13460.352,13272.5,13459.71,5081024226.0
2021-03-12,13222.813,13324.695,13158.718,13319.86,4322472873.0
2021-03-11,13273.311,13433.619,13246.325,13398.67,5004136771.0
2021-03-10,13234.734,13277.11,13035.44,13068.83,4770953848.0
2021-03-09,12923.07,13151.539,12882.492,13073.82,5239948966.0
2021-03-08,12904.266,13000.996,12599.23,12609.16,4949555315.0
2021-03-05,12860.038,12941.215,12397.054,12920.15,6193222225.0
2021-03-04,12953.986,13068.711,12553.963,12723.47,6196858797.0
2021-03-03,13336.25,13372.52,12995.07,12997.75,4394078869.0
2021-03-02,13599.449,13601.332,13351.996,13358.79,4003209415.0
2021-03-01,13406.164,13596.59,13362.66,13588.83,4113388734.0
2021-02-26,13232.901,13368.062,13024.531,13192.35,4548582332.0
2021-02-25,13512.637,13602.856,13066.383,13119.43,5065627725.0
2021-02-24,13400.254,13607.359,13286.59,13597.97,4816254109.0
2021-02-23,13262.609,13526.094,13003.98,13465.2,6135815387.0
2021-02-22,13714.203,13757.063,13530.961,13533.05,5472506219.0
2021-02-19,13929.2,13985.576,13842.596,13874.46,5854647945.0
2021-02-18,13814.666,13905.957,13714.349,13865.36,5495378361.0
2021-02-17,13911.648,13976.43,13804.26,13965.5,6296415690.0
2021-02-16,14152.215,14175.117,13995.449,14047.5,6782320085.0
2021-02-12,13979.213,14102.042,13937.715,14095.47,5474055928.0
2021-02-11,14045.215,14058.91,13916.85,14025.77,6952758656.0
2021-02-10,14093.348,14109.117,13845.469,13972.53,7081567327.0
2021-02-09,13966.816,14044.945,13966.555,14007.7,6653080398.0
2021-02-08,13937.059,13987.738,13894.148,13987.64,7677354907.0
2021-02-05,13824.878,13878.156,13761.664,13856.3,5844665731.0
2021-02-04,13674.06,13778.419,13631.617,13777.74,6409119930.0
2021-02-03,13718.316,13723.83,13585.34,13610.54,6696933994.0
2021-02-02,13543.102,13652.695,13535.863,13612.78,6468920206.0
2021-02-01,13226.18,13431.457,13132.473,13403.39,5239558738.0
2021-01-29,13284.719,13322.002,12985.052,13070.69,6957405410.0
2021-01-28,13323.295,13507.643,13316.523,13337.16,5859547696.0
2021-01-27,13486.574,13538.418,13192.914,13270.6,7153282514.0
2021-01-26,13681.719,13702.688,13603.191,13626.06,5970580496.0
2021-01-25,13681.211,13728.984,13368.68,13635.99,6156673262.0
2021-01-22,13474.806,13567.139,13463.66,13543.06,5239670852.0
2021-01-21,13521.476,13560.351,13454.074,13530.92,6208328723.0
2021-01-20,13342.547,13486.13,13329.77,13457.25,6055274875.0
2021-01-19,13132.727,13206.859,13078.699,13197.18,5554679873.0
2021-01-15,13099.895,13139.832,12949.762,12998.5,5577654006.0
2021-01-14,13174.755,13220.156,13098.414,13112.64,5750742325.0
2021-01-13,13088.012,13171.14,13051.07,13128.95,6196080349.0
2021-01-12,13062.063,13105.039,12963.918,13072.43,6384745553.0
2021-01-11,13048.777,13138.27,12999.516,13036.43,6185025186.0
2021-01-08,13160.216,13208.09,13036.546,13201.98,6427574247.0
2021-01-07,12867.343,13090.911,12867.343,13067.48,6098048265.0
2021-01-06,12666.152,12909.63,12649.99,12740.79,6860921693.0
2021-01-05,12665.652,12828.266,12665.648,12818.96,6353631191.0
2021-01-04,12958.523,12958.727,12543.242,12698.45,5812874674.0
2020-12-31,12877.094,12902.073,12821.229,12888.28,4207943249.0
2020-12-30,12906.508,12924.932,12857.756,12870.0,4792449211.0
2020-12-29,12965.391,12973.332,12821.965,12850.22,4149362887.0
2020-12-28,12914.641,12930.891,12827.445,12899.42,4408150145.0
2020-12-24,12791.543,12833.551,12767.637,12804.73,2884842047.0
2020-12-23,12834.941,12841.92,12758.67,12771.11,6477399014.0
2020-12-22,12785.219,12840.574,12695.313,12807.92,5088700398.0
2020-12-21,12596.145,12751.27,12525.219,12742.52,4455037453.0
2020-12-18,12804.928,12809.6,12654.604,12755.64,6115155391.0
2020-12-17,12730.783,12765.251,12696.352,12764.75,4273308816.0
2020-12-16,12611.035,12687.32,12566.38,12658.19,3883291133.0
2020-12-15,12543.258,12596.133,12465.422,12595.06,3802631650.0
2020-12-14,12447.438,12542.996,12432.707,12440.04,3885780494.0
2020-12-11,12336.792,12383.499,12246.767,12377.87,3655351755.0
2020-12-10,12247.55,12431.556,12214.738,12405.81,3890508170.0
